=============================================
  4-bit Adder Self-Checking Testbench
=============================================

--- Directed Tests ---
UVM_INFO: [PASS] exhaustive_a7_b0_c0 | a=7 b=0 cin=0 | sum=7 cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_b0_c1 | a=7 b=0 cin=1 | sum=8 cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b1_c0 | a=7 b=1 cin=0 | sum=8 cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b1_c1 | a=7 b=1 cin=1 | sum=9 cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b2_c0 | a=7 b=2 cin=0 | sum=9 cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b2_c1 | a=7 b=2 cin=1 | sum=a cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b3_c0 | a=7 b=3 cin=0 | sum=a cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b3_c1 | a=7 b=3 cin=1 | sum=b cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b4_c0 | a=7 b=4 cin=0 | sum=b cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b4_c1 | a=7 b=4 cin=1 | sum=c cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b5_c0 | a=7 b=5 cin=0 | sum=c cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b5_c1 | a=7 b=5 cin=1 | sum=d cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b6_c0 | a=7 b=6 cin=0 | sum=d cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b6_c1 | a=7 b=6 cin=1 | sum=e cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b7_c0 | a=7 b=7 cin=0 | sum=e cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b7_c1 | a=7 b=7 cin=1 | sum=f cout=0 ovflow=1
UVM_INFO: [PASS] exhaustive_a7_b8_c0 | a=7 b=8 cin=0 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_b8_c1 | a=7 b=8 cin=1 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_b9_c0 | a=7 b=9 cin=0 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_b9_c1 | a=7 b=9 cin=1 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_ba_c0 | a=7 b=a cin=0 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_ba_c1 | a=7 b=a cin=1 | sum=2 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_bb_c0 | a=7 b=b cin=0 | sum=2 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_bb_c1 | a=7 b=b cin=1 | sum=3 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_bc_c0 | a=7 b=c cin=0 | sum=3 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_bc_c1 | a=7 b=c cin=1 | sum=4 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_bd_c0 | a=7 b=d cin=0 | sum=4 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_bd_c1 | a=7 b=d cin=1 | sum=5 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_be_c0 | a=7 b=e cin=0 | sum=5 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_be_c1 | a=7 b=e cin=1 | sum=6 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_bf_c0 | a=7 b=f cin=0 | sum=6 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a7_bf_c1 | a=7 b=f cin=1 | sum=7 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b0_c0 | a=8 b=0 cin=0 | sum=8 cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b0_c1 | a=8 b=0 cin=1 | sum=9 cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b1_c0 | a=8 b=1 cin=0 | sum=9 cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b1_c1 | a=8 b=1 cin=1 | sum=a cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b2_c0 | a=8 b=2 cin=0 | sum=a cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b2_c1 | a=8 b=2 cin=1 | sum=b cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b3_c0 | a=8 b=3 cin=0 | sum=b cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b3_c1 | a=8 b=3 cin=1 | sum=c cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b4_c0 | a=8 b=4 cin=0 | sum=c cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b4_c1 | a=8 b=4 cin=1 | sum=d cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b5_c0 | a=8 b=5 cin=0 | sum=d cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b5_c1 | a=8 b=5 cin=1 | sum=e cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b6_c0 | a=8 b=6 cin=0 | sum=e cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b6_c1 | a=8 b=6 cin=1 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b7_c0 | a=8 b=7 cin=0 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b7_c1 | a=8 b=7 cin=1 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a8_b8_c0 | a=8 b=8 cin=0 | sum=0 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_b8_c1 | a=8 b=8 cin=1 | sum=1 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_b9_c0 | a=8 b=9 cin=0 | sum=1 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_b9_c1 | a=8 b=9 cin=1 | sum=2 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_ba_c0 | a=8 b=a cin=0 | sum=2 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_ba_c1 | a=8 b=a cin=1 | sum=3 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_bb_c0 | a=8 b=b cin=0 | sum=3 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_bb_c1 | a=8 b=b cin=1 | sum=4 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_bc_c0 | a=8 b=c cin=0 | sum=4 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_bc_c1 | a=8 b=c cin=1 | sum=5 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_bd_c0 | a=8 b=d cin=0 | sum=5 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_bd_c1 | a=8 b=d cin=1 | sum=6 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_be_c0 | a=8 b=e cin=0 | sum=6 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_be_c1 | a=8 b=e cin=1 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_bf_c0 | a=8 b=f cin=0 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a8_bf_c1 | a=8 b=f cin=1 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b0_c0 | a=9 b=0 cin=0 | sum=9 cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b0_c1 | a=9 b=0 cin=1 | sum=a cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b1_c0 | a=9 b=1 cin=0 | sum=a cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b1_c1 | a=9 b=1 cin=1 | sum=b cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b2_c0 | a=9 b=2 cin=0 | sum=b cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b2_c1 | a=9 b=2 cin=1 | sum=c cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b3_c0 | a=9 b=3 cin=0 | sum=c cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b3_c1 | a=9 b=3 cin=1 | sum=d cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b4_c0 | a=9 b=4 cin=0 | sum=d cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b4_c1 | a=9 b=4 cin=1 | sum=e cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b5_c0 | a=9 b=5 cin=0 | sum=e cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b5_c1 | a=9 b=5 cin=1 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b6_c0 | a=9 b=6 cin=0 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b6_c1 | a=9 b=6 cin=1 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b7_c0 | a=9 b=7 cin=0 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b7_c1 | a=9 b=7 cin=1 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_b8_c0 | a=9 b=8 cin=0 | sum=1 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a9_b8_c1 | a=9 b=8 cin=1 | sum=2 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a9_b9_c0 | a=9 b=9 cin=0 | sum=2 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a9_b9_c1 | a=9 b=9 cin=1 | sum=3 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a9_ba_c0 | a=9 b=a cin=0 | sum=3 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a9_ba_c1 | a=9 b=a cin=1 | sum=4 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a9_bb_c0 | a=9 b=b cin=0 | sum=4 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a9_bb_c1 | a=9 b=b cin=1 | sum=5 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a9_bc_c0 | a=9 b=c cin=0 | sum=5 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a9_bc_c1 | a=9 b=c cin=1 | sum=6 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a9_bd_c0 | a=9 b=d cin=0 | sum=6 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a9_bd_c1 | a=9 b=d cin=1 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a9_be_c0 | a=9 b=e cin=0 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_a9_be_c1 | a=9 b=e cin=1 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_bf_c0 | a=9 b=f cin=0 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_a9_bf_c1 | a=9 b=f cin=1 | sum=9 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b0_c0 | a=a b=0 cin=0 | sum=a cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b0_c1 | a=a b=0 cin=1 | sum=b cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b1_c0 | a=a b=1 cin=0 | sum=b cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b1_c1 | a=a b=1 cin=1 | sum=c cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b2_c0 | a=a b=2 cin=0 | sum=c cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b2_c1 | a=a b=2 cin=1 | sum=d cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b3_c0 | a=a b=3 cin=0 | sum=d cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b3_c1 | a=a b=3 cin=1 | sum=e cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b4_c0 | a=a b=4 cin=0 | sum=e cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b4_c1 | a=a b=4 cin=1 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b5_c0 | a=a b=5 cin=0 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b5_c1 | a=a b=5 cin=1 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b6_c0 | a=a b=6 cin=0 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b6_c1 | a=a b=6 cin=1 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b7_c0 | a=a b=7 cin=0 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b7_c1 | a=a b=7 cin=1 | sum=2 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_b8_c0 | a=a b=8 cin=0 | sum=2 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_aa_b8_c1 | a=a b=8 cin=1 | sum=3 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_aa_b9_c0 | a=a b=9 cin=0 | sum=3 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_aa_b9_c1 | a=a b=9 cin=1 | sum=4 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_aa_ba_c0 | a=a b=a cin=0 | sum=4 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_aa_ba_c1 | a=a b=a cin=1 | sum=5 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_aa_bb_c0 | a=a b=b cin=0 | sum=5 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_aa_bb_c1 | a=a b=b cin=1 | sum=6 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_aa_bc_c0 | a=a b=c cin=0 | sum=6 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_aa_bc_c1 | a=a b=c cin=1 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_aa_bd_c0 | a=a b=d cin=0 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_aa_bd_c1 | a=a b=d cin=1 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_be_c0 | a=a b=e cin=0 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_be_c1 | a=a b=e cin=1 | sum=9 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_bf_c0 | a=a b=f cin=0 | sum=9 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_aa_bf_c1 | a=a b=f cin=1 | sum=a cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b0_c0 | a=b b=0 cin=0 | sum=b cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b0_c1 | a=b b=0 cin=1 | sum=c cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b1_c0 | a=b b=1 cin=0 | sum=c cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b1_c1 | a=b b=1 cin=1 | sum=d cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b2_c0 | a=b b=2 cin=0 | sum=d cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b2_c1 | a=b b=2 cin=1 | sum=e cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b3_c0 | a=b b=3 cin=0 | sum=e cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b3_c1 | a=b b=3 cin=1 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b4_c0 | a=b b=4 cin=0 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b4_c1 | a=b b=4 cin=1 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b5_c0 | a=b b=5 cin=0 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b5_c1 | a=b b=5 cin=1 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b6_c0 | a=b b=6 cin=0 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b6_c1 | a=b b=6 cin=1 | sum=2 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b7_c0 | a=b b=7 cin=0 | sum=2 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b7_c1 | a=b b=7 cin=1 | sum=3 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_b8_c0 | a=b b=8 cin=0 | sum=3 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ab_b8_c1 | a=b b=8 cin=1 | sum=4 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ab_b9_c0 | a=b b=9 cin=0 | sum=4 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ab_b9_c1 | a=b b=9 cin=1 | sum=5 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ab_ba_c0 | a=b b=a cin=0 | sum=5 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ab_ba_c1 | a=b b=a cin=1 | sum=6 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ab_bb_c0 | a=b b=b cin=0 | sum=6 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ab_bb_c1 | a=b b=b cin=1 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ab_bc_c0 | a=b b=c cin=0 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ab_bc_c1 | a=b b=c cin=1 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_bd_c0 | a=b b=d cin=0 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_bd_c1 | a=b b=d cin=1 | sum=9 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_be_c0 | a=b b=e cin=0 | sum=9 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_be_c1 | a=b b=e cin=1 | sum=a cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_bf_c0 | a=b b=f cin=0 | sum=a cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ab_bf_c1 | a=b b=f cin=1 | sum=b cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b0_c0 | a=c b=0 cin=0 | sum=c cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b0_c1 | a=c b=0 cin=1 | sum=d cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b1_c0 | a=c b=1 cin=0 | sum=d cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b1_c1 | a=c b=1 cin=1 | sum=e cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b2_c0 | a=c b=2 cin=0 | sum=e cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b2_c1 | a=c b=2 cin=1 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b3_c0 | a=c b=3 cin=0 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b3_c1 | a=c b=3 cin=1 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b4_c0 | a=c b=4 cin=0 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b4_c1 | a=c b=4 cin=1 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b5_c0 | a=c b=5 cin=0 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b5_c1 | a=c b=5 cin=1 | sum=2 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b6_c0 | a=c b=6 cin=0 | sum=2 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b6_c1 | a=c b=6 cin=1 | sum=3 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b7_c0 | a=c b=7 cin=0 | sum=3 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b7_c1 | a=c b=7 cin=1 | sum=4 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_b8_c0 | a=c b=8 cin=0 | sum=4 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ac_b8_c1 | a=c b=8 cin=1 | sum=5 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ac_b9_c0 | a=c b=9 cin=0 | sum=5 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ac_b9_c1 | a=c b=9 cin=1 | sum=6 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ac_ba_c0 | a=c b=a cin=0 | sum=6 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ac_ba_c1 | a=c b=a cin=1 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ac_bb_c0 | a=c b=b cin=0 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ac_bb_c1 | a=c b=b cin=1 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_bc_c0 | a=c b=c cin=0 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_bc_c1 | a=c b=c cin=1 | sum=9 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_bd_c0 | a=c b=d cin=0 | sum=9 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_bd_c1 | a=c b=d cin=1 | sum=a cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_be_c0 | a=c b=e cin=0 | sum=a cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_be_c1 | a=c b=e cin=1 | sum=b cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_bf_c0 | a=c b=f cin=0 | sum=b cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ac_bf_c1 | a=c b=f cin=1 | sum=c cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b0_c0 | a=d b=0 cin=0 | sum=d cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b0_c1 | a=d b=0 cin=1 | sum=e cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b1_c0 | a=d b=1 cin=0 | sum=e cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b1_c1 | a=d b=1 cin=1 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b2_c0 | a=d b=2 cin=0 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b2_c1 | a=d b=2 cin=1 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b3_c0 | a=d b=3 cin=0 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b3_c1 | a=d b=3 cin=1 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b4_c0 | a=d b=4 cin=0 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b4_c1 | a=d b=4 cin=1 | sum=2 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b5_c0 | a=d b=5 cin=0 | sum=2 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b5_c1 | a=d b=5 cin=1 | sum=3 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b6_c0 | a=d b=6 cin=0 | sum=3 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b6_c1 | a=d b=6 cin=1 | sum=4 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b7_c0 | a=d b=7 cin=0 | sum=4 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b7_c1 | a=d b=7 cin=1 | sum=5 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_b8_c0 | a=d b=8 cin=0 | sum=5 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ad_b8_c1 | a=d b=8 cin=1 | sum=6 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ad_b9_c0 | a=d b=9 cin=0 | sum=6 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ad_b9_c1 | a=d b=9 cin=1 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ad_ba_c0 | a=d b=a cin=0 | sum=7 cout=1 ovflow=1
UVM_INFO: [PASS] exhaustive_ad_ba_c1 | a=d b=a cin=1 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_bb_c0 | a=d b=b cin=0 | sum=8 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_bb_c1 | a=d b=b cin=1 | sum=9 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_bc_c0 | a=d b=c cin=0 | sum=9 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_bc_c1 | a=d b=c cin=1 | sum=a cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_bd_c0 | a=d b=d cin=0 | sum=a cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_bd_c1 | a=d b=d cin=1 | sum=b cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_be_c0 | a=d b=e cin=0 | sum=b cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_be_c1 | a=d b=e cin=1 | sum=c cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_bf_c0 | a=d b=f cin=0 | sum=c cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ad_bf_c1 | a=d b=f cin=1 | sum=d cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b0_c0 | a=e b=0 cin=0 | sum=e cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b0_c1 | a=e b=0 cin=1 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b1_c0 | a=e b=1 cin=0 | sum=f cout=0 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b1_c1 | a=e b=1 cin=1 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b2_c0 | a=e b=2 cin=0 | sum=0 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b2_c1 | a=e b=2 cin=1 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b3_c0 | a=e b=3 cin=0 | sum=1 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b3_c1 | a=e b=3 cin=1 | sum=2 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b4_c0 | a=e b=4 cin=0 | sum=2 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b4_c1 | a=e b=4 cin=1 | sum=3 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b5_c0 | a=e b=5 cin=0 | sum=3 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b5_c1 | a=e b=5 cin=1 | sum=4 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b6_c0 | a=e b=6 cin=0 | sum=4 cout=1 ovflow=0
UVM_INFO: [PASS] exhaustive_ae_b6_c1 | a=e b=6 cin=1 | sum=5 cout=1 ovflow=0
